time,battery_state,rrp,export_kw,import_kw,grid_import_kwh,grid_export_kwh,cumulative_cost,cumulative_revenue,cumulative_profit
11/01/2025 7:40,1.147,75.9,0.78,0.096,0,0.057,43.3853156,26.49917228,-16.88614332
11/01/2025 7:45,1.147,75.76,0.696,0.144,0,0.046,43.3853156,26.50265724,-16.88265836
11/01/2025 7:50,1.244,57.01,1.164,0,0,0,43.3853156,26.50265724,-16.88265836
11/01/2025 7:55,1.359,55.23,1.38,0,0,0,43.3853156,26.50265724,-16.88265836
11/01/2025 8:00,1.359,76.71,1.284,0,0,0.107,43.3853156,26.51086521,-16.87445039
11/01/2025 8:05,1.436,57.01,0.924,0,0,0,43.3853156,26.51086521,-16.87445039
11/01/2025 8:10,1.436,75.9,0.984,0,0,0.082,43.3853156,26.51708901,-16.86822659
11/01/2025 8:15,1.436,88.92,1.272,0,0,0.106,43.3853156,26.52651453,-16.85880107
11/01/2025 8:20,1.436,76.72,1.26,0,0,0.105,43.3853156,26.53457013,-16.85074547
11/01/2025 8:25,1.436,76.72,1.2,0,0,0.1,43.3853156,26.54224213,-16.84307347
11/01/2025 8:30,1.436,76.72,1.524,0,0,0.127,43.3853156,26.55198557,-16.83333003
11/01/2025 8:35,1.436,75.9,1.764,0,0,0.147,43.3853156,26.56314287,-16.82217273
11/01/2025 8:40,1.436,104.12,1.944,0,0,0.162,43.3853156,26.58001031,-16.80530529
11/01/2025 8:45,1.436,75.9,2.412,0,0,0.201,43.3853156,26.59526621,-16.79004939
11/01/2025 8:50,1.436,76.72,2.628,0,0,0.219,43.3853156,26.61206789,-16.77324771
11/01/2025 8:55,1.597,57.36,1.932,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 9:00,1.747,59.63,1.8,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 9:05,1.892,55.91,1.74,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 9:10,2.077,56.98,2.22,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 9:15,2.347,56.98,3.24,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 9:20,2.709,56.98,4.344,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 9:25,3.046,54.85,4.044,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 9:30,3.317,56.42,3.252,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 9:35,3.628,56.84,3.732,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 9:40,3.997,56.98,4.428,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 9:45,4.401,36,4.848,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 9:50,4.71,53.94,3.708,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 9:55,5.074,35.88,4.368,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 10:00,5.439,36,4.38,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 10:05,5.732,56.98,3.516,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 10:10,6.086,57.01,4.248,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 10:15,6.395,56.98,3.708,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 10:20,6.764,56.98,4.428,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 10:25,7.116,36,4.224,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 10:30,7.456,36,4.08,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 10:35,7.785,33.14,3.948,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 10:40,8.157,36,4.464,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 10:45,8.56,42.43,4.836,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 10:50,8.969,36,4.908,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 10:55,9.367,35.88,4.776,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 11:00,9.751,36,4.608,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 11:05,10.156,35.88,4.86,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 11:10,10.57,51.37,4.968,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 11:15,10.946,45,4.512,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 11:20,11.25,-33,3.648,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 11:25,11.575,-33,3.9,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 11:30,11.971,36,4.752,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 11:35,12.295,35.88,3.888,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 11:40,12.587,35.88,3.504,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 11:45,12.83,35.88,2.916,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 11:50,13.057,20,2.724,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 11:55,13.479,36,5.064,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 12:00,13.881,36,4.824,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 12:05,14.144,36,3.156,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 12:10,14.337,38.99,2.316,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 12:15,14.581,56.98,2.928,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 12:20,14.812,43.85,2.772,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 12:25,14.998,55.37,2.232,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 12:30,15.227,43.05,2.748,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 12:35,15.483,55.87,3.072,0,0,0,43.3853156,26.61206789,-16.77324771
11/01/2025 12:40,15.483,72.82,3.996,0,0,0.333,43.3853156,26.63631695,-16.74899865
11/01/2025 12:45,15.483,73.27,4.812,0,0,0.401,43.3853156,26.66569822,-16.71961738
11/01/2025 12:50,15.883,57.01,4.8,0,0,0,43.3853156,26.66569822,-16.71961738
11/01/2025 12:55,16.267,53.33,4.608,0,0,0,43.3853156,26.66569822,-16.71961738
11/01/2025 13:00,16.655,56.98,4.656,0,0,0,43.3853156,26.66569822,-16.71961738
11/01/2025 13:05,17.047,60.16,4.704,0,0,0,43.3853156,26.66569822,-16.71961738
11/01/2025 13:10,17.047,77.16,3.684,0,0,0.307,43.3853156,26.68938634,-16.69592926
11/01/2025 13:15,17.219,67.66,2.064,0,0,0,43.3853156,26.68938634,-16.69592926
11/01/2025 13:20,17.363,57.01,1.728,0,0,0,43.3853156,26.68938634,-16.69592926
11/01/2025 13:25,17.583,-25.01,2.64,0,0,0,43.3853156,26.68938634,-16.69592926
11/01/2025 13:30,18.503,45,0.576,0.216,0.938,0,43.52883616,26.68938634,-16.83944982
11/01/2025 13:35,18.788,-33.01,3.42,0,0,0,43.52883616,26.68938634,-16.83944982
11/01/2025 13:40,19.108,40.84,3.84,0,0,0,43.52883616,26.68938634,-16.83944982
11/01/2025 13:45,19.356,57.01,2.976,0,0,0,43.52883616,26.68938634,-16.83944982
11/01/2025 13:50,19.605,56.98,2.988,0,0,0,43.52883616,26.68938634,-16.83944982
11/01/2025 13:55,19.831,50.15,2.712,0,0,0,43.52883616,26.68938634,-16.83944982
11/01/2025 14:00,19.831,69.12,2.616,0,0,0.218,43.52883616,26.7044545,-16.82438166
11/01/2025 14:05,20,0,2.676,0,0,0.054,43.52883616,26.7044545,-16.82438166
11/01/2025 14:10,20,37.33,3.336,0,0,0.278,43.52883616,26.71483224,-16.81400392
11/01/2025 14:15,20,39.78,3.792,0,0,0.316,43.52883616,26.72740272,-16.80143344
11/01/2025 14:20,20,39.99,3.492,0,0,0.291,43.52883616,26.73903981,-16.78979635
11/01/2025 14:25,20,37.48,3.156,0,0,0.263,43.52883616,26.74889705,-16.77993911
11/01/2025 14:30,20,36,3.024,0,0,0.252,43.52883616,26.75796905,-16.77086711
11/01/2025 14:35,20,37.26,2.928,0,0,0.244,43.52883616,26.76706049,-16.76177567
11/01/2025 14:40,20,57.01,3.564,0,0,0.297,43.52883616,26.78399246,-16.7448437
11/01/2025 14:45,20,38.59,3.396,0,0,0.283,43.52883616,26.79491343,-16.73392273
11/01/2025 14:50,20,57.01,3.66,0,0,0.305,43.52883616,26.81230148,-16.71653468
11/01/2025 14:55,20,57.01,4.164,0,0,0.347,43.52883616,26.83208395,-16.69675221
11/01/2025 15:00,20,39.07,4.476,0,0,0.373,43.52883616,26.84665706,-16.6821791
11/01/2025 15:05,20,30.58,3.924,0,0,0.327,43.52883616,26.85665672,-16.67217944
11/01/2025 15:10,20,31.15,3.084,0,0,0.257,43.52883616,26.86466227,-16.66417389
11/01/2025 15:15,20,40.07,2.472,0,0,0.206,43.52883616,26.87291669,-16.65591947
11/01/2025 15:20,20,40.8,1.356,0.012,0.001,0,43.52898497,26.87291669,-16.65606828
11/01/2025 15:25,20,50.22,0.924,0,0,0.077,43.52898497,26.87678363,-16.65220134
11/01/2025 15:30,20,68.19,0.984,0,0,0.082,43.52898497,26.88237521,-16.64660976
11/01/2025 15:35,20,42.77,1.248,0,0,0.104,43.52898497,26.88682329,-16.64216168
11/01/2025 15:40,20,53.48,1.08,0,0,0.09,43.52898497,26.89163649,-16.63734848
11/01/2025 15:45,20,36,0.996,0,0,0.083,43.52898497,26.89462449,-16.63436048
11/01/2025 15:50,20,36,0.492,1.2,0.1,0,43.54338567,26.89462449,-16.64876118
11/01/2025 15:55,20,45,0,3.18,0.265,0,43.58393252,26.89462449,-16.68930803
11/01/2025 16:00,20,57.01,0,3.6,0.3,0,43.63343762,26.89462449,-16.73881313
11/01/2025 16:05,20,73.96,0,3.684,0.307,0,43.68930149,26.89462449,-16.794677
11/01/2025 16:10,20,74.8,0,3.348,0.279,0,43.74030465,26.89462449,-16.84568016
11/01/2025 16:15,20,87.01,0,3.348,0.279,0,43.79471439,26.89462449,-16.9000899
11/01/2025 16:20,20,81,0,3.216,0.268,0,43.84536827,26.89462449,-16.95074378
11/01/2025 16:25,20,81.17,0,3.492,0.291,0,43.90041877,26.89462449,-17.00579428
11/01/2025 16:30,20,102.09,0,3.444,0.287,0,43.96071661,26.89462449,-17.06609212
11/01/2025 16:35,20,89.86,0,3.612,0.301,0,44.02027458,26.89462449,-17.12565009
11/01/2025 16:40,20,103.56,0,3.72,0.31,0,44.08586035,26.89462449,-17.19123586
11/01/2025 16:45,20,110.7,0,3.828,0.319,0,44.15562788,26.89462449,-17.26100339
11/01/2025 16:50,20,113.29,0,3.72,0.31,0,44.22422995,26.89462449,-17.32960546
11/01/2025 16:55,20,113.83,0,3.744,0.312,0,44.2934431,26.89462449,-17.39881861
11/01/2025 17:00,20,108.47,0,3.54,0.295,0,44.35730381,26.89462449,-17.46267932
11/01/2025 17:05,20,107.44,0,3.864,0.322,0,44.42667774,26.89462449,-17.53205325
11/01/2025 17:10,20,109.44,0,3.948,0.329,0,44.49821781,26.89462449,-17.60359332
11/01/2025 17:15,20,115.44,0,4.02,0.335,0,44.57307255,26.89462449,-17.67844806
11/01/2025 17:20,20,116.6,0,4.116,0.343,0,44.65011275,26.89462449,-17.75548826
11/01/2025 17:25,20,113.52,0,4.068,0.339,0,44.72521041,26.89462449,-17.83058592
11/01/2025 17:30,20,108.66,0,4.152,0.346,0,44.80017719,26.89462449,-17.9055527
11/01/2025 17:35,20,92.24,0,4.212,0.351,0,44.87046389,26.89462449,-17.9758394
11/01/2025 17:40,20,101.83,0,4.248,0.354,0,44.94474618,26.89462449,-18.05012169
11/01/2025 17:45,20,103.01,0,4.428,0.369,0,45.02261146,26.89462449,-18.12798697
11/01/2025 17:50,20,103.8,0,4.416,0.368,0,45.10055643,26.89462449,-18.20593194
11/01/2025 17:55,20,103.88,0,4.356,0.363,0,45.17747141,26.89462449,-18.28284692
11/01/2025 18:00,20,108.63,0,4.524,0.377,0,45.25914356,26.89462449,-18.36451907
11/01/2025 18:05,20,107.08,0,4.5,0.375,0,45.33980119,26.89462449,-18.4451767
11/01/2025 18:10,20,113.9,0,4.464,0.372,0,45.42235059,26.89462449,-18.5277261
11/01/2025 18:15,19.08,137.99,0,4.512,0,0.544,45.42235059,26.96969105,-18.45265954
11/01/2025 18:20,18.16,127.34,0,4.572,0,0.539,45.42235059,27.03832731,-18.38402328
11/01/2025 18:25,17.24,137.09,0,4.644,0,0.533,45.42235059,27.11139628,-18.31095431
11/01/2025 18:30,16.32,133.96,0,4.692,0,0.529,45.42235059,27.18226112,-18.24008947
11/01/2025 18:35,15.4,135.38,0,4.812,0,0.519,45.42235059,27.25252334,-18.16982725
11/01/2025 18:40,14.48,127.26,0,4.752,0,0.524,45.42235059,27.31920758,-18.10314301
11/01/2025 18:45,13.56,130.02,0,5.196,0,0.487,45.42235059,27.38252732,-18.03982327
11/01/2025 18:50,12.64,132.92,0,4.98,0,0.505,45.42235059,27.44965192,-17.97269867
11/01/2025 18:55,11.72,136.15,0,4.848,0,0.516,45.42235059,27.51990532,-17.90244527
11/01/2025 19:00,10.8,135.34,0,4.848,0,0.516,45.42235059,27.58974076,-17.83260983
11/01/2025 19:05,9.88,135.89,0,4.764,0,0.523,45.42235059,27.66081123,-17.76153936
11/01/2025 19:10,8.96,135.89,0,4.836,0,0.517,45.42235059,27.73106636,-17.69128423
11/01/2025 19:15,8.04,136.14,0,4.848,0,0.516,45.42235059,27.8013146,-17.62103599
11/01/2025 19:20,7.12,137.21,0,4.8,0,0.52,45.42235059,27.8726638,-17.54968679
11/01/2025 19:25,6.2,140.5,0,4.74,0,0.525,45.42235059,27.9464263,-17.47592429
11/01/2025 19:30,5.28,139.73,0,0.852,0,0.849,45.42235059,28.06505707,-17.35729352
11/01/2025 19:35,4.36,139.64,0,0.408,0,0.886,45.42235059,28.18877811,-17.23357248
11/01/2025 19:40,3.44,139.19,0,0.372,0,0.889,45.42235059,28.31251802,-17.10983257
11/01/2025 19:45,2.52,140.64,0,0.384,0,0.888,45.42235059,28.43740634,-16.98494425
11/01/2025 19:50,1.6,140.37,0,0.996,0,0.837,45.42235059,28.55489603,-16.86745456
11/01/2025 19:55,0.68,139.94,0,0.444,0,0.883,45.42235059,28.67846305,-16.74388754
11/01/2025 20:00,0,135.89,0,0.432,0,0.644,45.42235059,28.76597621,-16.65637438
11/01/2025 20:05,0,143.16,0,0.42,0.035,0,45.43114144,28.76597621,-16.66516523
11/01/2025 20:10,0,142.04,0,1.32,0.11,0,45.45864661,28.76597621,-16.6926704
11/01/2025 20:15,0,143.57,0,2.976,0.248,0,45.5210377,28.76597621,-16.75506149
11/01/2025 20:20,0,145.05,0,1.716,0.143,0,45.55722485,28.76597621,-16.79124864
11/01/2025 20:25,0,146.03,0,0.78,0.065,0,45.57373726,28.76597621,-16.80776105
11/01/2025 20:30,0,142.65,0,2.412,0.201,0,45.62411932,28.76597621,-16.85814311
11/01/2025 20:35,0,138.21,0,1.896,0.158,0,45.6630216,28.76597621,-16.89704539
11/01/2025 20:40,0,143.89,0,2.016,0.168,0,45.7053403,28.76597621,-16.93936409
11/01/2025 20:45,0,145.37,0,2.28,0.19,0,45.75348193,28.76597621,-16.98750572
11/01/2025 20:50,0,142.68,0,1.44,0.12,0,45.78356437,28.76597621,-17.01758816
11/01/2025 20:55,0,142.63,0,1.5,0.125,0,45.81489399,28.76597621,-17.04891778
11/01/2025 21:00,0,136.63,0,0.588,0.049,0,45.82688121,28.76597621,-17.060905
11/01/2025 21:05,0,140.58,0,0.6,0.05,0,45.83931056,28.76597621,-17.07333435
11/01/2025 21:10,0,156.45,0,0.528,0.044,0,45.85094666,28.76597621,-17.08497045
11/01/2025 21:15,0,149.65,0,0.66,0.055,0,45.8651178,28.76597621,-17.09914159
11/01/2025 21:20,0,146.28,0,0.624,0.052,0,45.87834072,28.76597621,-17.11236451
11/01/2025 21:25,0,145.02,0,0.612,0.051,0,45.8912451,28.76597621,-17.12526889
11/01/2025 21:30,0,138.4,0,0.612,0.051,0,45.90381186,28.76597621,-17.13783565
11/01/2025 21:35,0,137.4,0,0.636,0.053,0,45.91681843,28.76597621,-17.15084222
11/01/2025 21:40,0,138.62,0,0.516,0.043,0,45.92742339,28.76597621,-17.16144718
11/01/2025 21:45,0,120.25,0,0.504,0.042,0,45.93701018,28.76597621,-17.17103397
11/01/2025 21:50,0,120.54,0,0.528,0.044,0,45.94706625,28.76597621,-17.18109004
11/01/2025 21:55,0,131.12,0,0.588,0.049,0,45.95878347,28.76597621,-17.19280726
11/01/2025 22:00,0,120.17,0,0.636,0.053,0,45.97087685,28.76597621,-17.20490064
11/01/2025 22:05,0,127.44,0,0.468,0.039,0,45.98005929,28.76597621,-17.21408308
11/01/2025 22:10,0,131.84,0,0.468,0.039,0,45.98941332,28.76597621,-17.22343711
11/01/2025 22:15,0,136.66,0,0.528,0.044,0,46.00017867,28.76597621,-17.23420246
11/01/2025 22:20,0,129.33,0,0.54,0.045,0,46.01085883,28.76597621,-17.24488262
11/01/2025 22:25,0,134.68,0,0.588,0.049,0,46.0227505,28.76597621,-17.25677429
11/01/2025 22:30,0,136.86,0,0.312,0.026,0,46.02911704,28.76597621,-17.26314083
11/01/2025 22:35,0,136.6,0,0.288,0.024,0,46.03498761,28.76597621,-17.2690114
11/01/2025 22:40,0,141.72,0,0.348,0.029,0,46.04222969,28.76597621,-17.27625348
11/01/2025 22:45,0,138.6,0,0.348,0.029,0,46.04938129,28.76597621,-17.28340508
11/01/2025 22:50,0,136.08,0,0.288,0.024,0,46.05523938,28.76597621,-17.28926317
11/01/2025 22:55,0,138.17,0,0.252,0.021,0,46.0604091,28.76597621,-17.29443289
11/01/2025 23:00,0,135.47,0,0.252,0.021,0,46.06552211,28.76597621,-17.2995459
11/01/2025 23:05,0,133.84,0,0.288,0.024,0,46.07132644,28.76597621,-17.30535023
11/01/2025 23:10,0,135.02,0,0.288,0.024,0,46.07715909,28.76597621,-17.31118288
11/01/2025 23:15,0,134.37,0,0.204,0.017,0,46.0812795,28.76597621,-17.31530329
11/01/2025 23:20,0,136.19,0,0.192,0.016,0,46.08518665,28.76597621,-17.31921044
11/01/2025 23:25,0,129.7,0,0.264,0.022,0,46.0904162,28.76597621,-17.32444
11/01/2025 23:30,0,129.78,0,0.288,0.024,0,46.09612309,28.76597621,-17.33014688
11/01/2025 23:35,0,119.93,0,0.264,0.022,0,46.10113771,28.76597621,-17.3351615
11/01/2025 23:40,0,115.84,0,0.192,0.016,0,46.10471926,28.76597621,-17.33874305
11/01/2025 23:45,0,129.16,0,0.216,0.018,0,46.10898826,28.76597621,-17.34301205
11/01/2025 23:50,0,119.3,0,0.264,0.022,0,46.11398902,28.76597621,-17.34801281
11/01/2025 23:55,0,119.25,0,0.264,0.022,0,46.11898867,28.76597621,-17.35301246
12/01/2025 0:00,0,115.95,0,0.24,0.02,0,46.12346781,28.76597621,-17.3574916
12/01/2025 0:05,0,118.27,0,0.192,0.016,0,46.12708824,28.76597621,-17.36111203
12/01/2025 0:10,0,117.48,0,0.24,0.02,0,46.13159798,28.76597621,-17.36562178
12/01/2025 0:15,0,115.01,0,0.276,0.023,0,46.13672738,28.76597621,-17.37075117
12/01/2025 0:20,0,119.44,0,0.264,0.022,0,46.14173121,28.76597621,-17.375755
12/01/2025 0:25,0,119.28,0,0.204,0.017,0,46.14559509,28.76597621,-17.37961888
12/01/2025 0:30,0,117.86,0,0.192,0.016,0,46.14920896,28.76597621,-17.38323275
12/01/2025 0:35,0,106.51,0,0.276,0.023,0,46.15414285,28.76597621,-17.38816664
12/01/2025 0:40,0,118.81,0,0.264,0.022,0,46.15913283,28.76597621,-17.39315662
12/01/2025 0:45,0,118.15,0,0.252,0.021,0,46.16388212,28.76597621,-17.39790591
12/01/2025 0:50,0,118.91,0,0.192,0.016,0,46.16751279,28.76597621,-17.40153658
12/01/2025 0:55,0,118.2,0,0.228,0.019,0,46.17181073,28.76597621,-17.40583452
12/01/2025 1:00,0,127.5,0,0.276,0.023,0,46.17722739,28.76597621,-17.41125118
12/01/2025 1:05,0,130.88,0,0.252,0.021,0,46.18224402,28.76597621,-17.41626781
12/01/2025 1:10,0,124.42,0,0.228,0.019,0,46.18666013,28.76597621,-17.42068392
12/01/2025 1:15,0,116.21,0,0.192,0.016,0,46.1902476,28.76597621,-17.42427139
12/01/2025 1:20,0,133.74,0,0.264,0.022,0,46.19556603,28.76597621,-17.42958982
12/01/2025 1:25,0,139.86,0,0.264,0.022,0,46.20101911,28.76597621,-17.4350429
12/01/2025 1:30,0,118.86,0,0.252,0.021,0,46.20578332,28.76597621,-17.43980711
12/01/2025 1:35,0,131.26,0,0.192,0.016,0,46.20961159,28.76597621,-17.44363538
12/01/2025 1:40,0,131,0,0.216,0.018,0,46.21391371,28.76597621,-17.4479375
12/01/2025 1:45,0,146.33,0,0.276,0.023,0,46.21976346,28.76597621,-17.45378725
12/01/2025 1:50,0,136.34,0,0.24,0.02,0,46.2246504,28.76597621,-17.45867419
12/01/2025 1:55,0,117.1,0,0.252,0.021,0,46.22937765,28.76597621,-17.46340144
12/01/2025 2:00,0,117.18,0,0.192,0.016,0,46.23298064,28.76597621,-17.46700443
12/01/2025 2:05,0,117.94,0,0.24,0.02,0,46.23749958,28.76597621,-17.47152337
12/01/2025 2:10,0,128.05,0,0.276,0.023,0,46.24292889,28.76597621,-17.47695268
12/01/2025 2:15,0,126.72,0,0.204,0.017,0,46.24691925,28.76597621,-17.48094304
12/01/2025 2:20,0,117.02,0,0.252,0.021,0,46.25164482,28.76597621,-17.48566861
12/01/2025 2:25,0,114.69,0,0.192,0.016,0,46.25520797,28.76597621,-17.48923176
12/01/2025 2:30,0,116.59,0,0.276,0.023,0,46.2603737,28.76597621,-17.49439749
12/01/2025 2:35,0,116.38,0,0.252,0.021,0,46.26508583,28.76597621,-17.49910962
12/01/2025 2:40,0,115.72,0,0.228,0.019,0,46.26933664,28.76597621,-17.50336043
12/01/2025 2:45,0,101.16,0,0.216,0.018,0,46.27310165,28.76597621,-17.50712544
12/01/2025 2:50,0,104.6,0,0.216,0.018,0,46.27692858,28.76597621,-17.51095237
12/01/2025 2:55,0,99.73,0,0.276,0.023,0,46.28170653,28.76597621,-17.51573032
12/01/2025 3:00,0,98.48,0,0.216,0.018,0,46.28542329,28.76597621,-17.51944708
12/01/2025 3:05,0,99.08,0,0.228,0.019,0,46.28935795,28.76597621,-17.52338174
12/01/2025 3:10,0,99.01,0,0.216,0.018,0,46.29308425,28.76597621,-17.52710804
12/01/2025 3:15,0,100.55,0,0.264,0.022,0,46.29767251,28.76597621,-17.5316963
12/01/2025 3:20,0,99.15,0,0.264,0.022,0,46.30222996,28.76597621,-17.53625375
12/01/2025 3:25,0,97.9,0,0.192,0.016,0,46.30552447,28.76597621,-17.53954826
12/01/2025 3:30,0,97.27,0,0.252,0.021,0,46.30983529,28.76597621,-17.54385908
12/01/2025 3:35,0,100.59,0,0.216,0.018,0,46.31359003,28.76597621,-17.54761382
12/01/2025 3:40,0,101.37,0,0.276,0.023,0,46.31840571,28.76597621,-17.5524295
12/01/2025 3:45,0,92,0,0.24,0.02,0,46.32240585,28.76597621,-17.55642964
12/01/2025 3:50,0,97.36,0,0.192,0.016,0,46.32569172,28.76597621,-17.55971551
12/01/2025 3:55,0,96.73,0,0.252,0.021,0,46.32999119,28.76597621,-17.56401498
12/01/2025 4:00,0,96.2,0,0.24,0.02,0,46.33407533,28.76597621,-17.56809912
12/01/2025 4:05,0,103.42,0,0.276,0.023,0,46.33893816,28.76597621,-17.57296195
12/01/2025 4:10,0,96.12,0,0.216,0.018,0,46.34261244,28.76597621,-17.57663623
12/01/2025 4:15,0,102.85,0,0.18,0.015,0,46.3457753,28.76597621,-17.57979909
12/01/2025 4:20,0,108.51,0,0.264,0.022,0,46.35053867,28.76597621,-17.58456246
12/01/2025 4:25,0,96.14,0,0.264,0.022,0,46.3550299,28.76597621,-17.58905369
12/01/2025 4:30,0,96.74,0,0.264,0.022,0,46.35953434,28.76597621,-17.59355813
12/01/2025 4:35,0,108.01,0,0.192,0.016,0,46.36299061,28.76597621,-17.5970144
12/01/2025 4:40,0,108.89,0,0.18,0.015,0,46.36624407,28.76597621,-17.60026786
12/01/2025 4:45,0,114.35,0,0.288,0.024,0,46.37158063,28.76597621,-17.60560442
12/01/2025 4:50,0,131.4,0,0.288,0.024,0,46.3773264,28.76597621,-17.61135019
12/01/2025 4:55,0,137.49,0,0.24,0.02,0,46.38223634,28.76597621,-17.61626013
12/01/2025 5:00,0,137.5,0,1.716,0.143,0,46.41734384,28.76597621,-17.65136763
12/01/2025 5:05,0,129.64,0,0.492,0.041,0,46.42708737,28.76597621,-17.66111116
12/01/2025 5:10,0,134.35,0,0.444,0.037,0,46.43605458,28.76597621,-17.67007837
12/01/2025 5:15,0,127.03,0,0.444,0.037,0,46.44475095,28.76597621,-17.67877474
12/01/2025 5:20,0,127.46,0,0.336,0.028,0,46.45134402,28.76597621,-17.68536781
12/01/2025 5:25,0,129.2,0,0.348,0.029,0,46.45822303,28.76597621,-17.69224682
12/01/2025 5:30,0,127.84,0,0.084,0.007,0,46.45987396,28.76597621,-17.69389775
12/01/2025 5:35,0,114.7,0,0.156,0.013,0,46.46276915,28.76597621,-17.69679294
12/01/2025 5:40,0,108.89,0,0.156,0.013,0,46.46558881,28.76597621,-17.6996126
12/01/2025 5:45,0,101.31,0,0.024,0.002,0,46.46600744,28.76597621,-17.70003123
12/01/2025 5:50,0,100.51,0,0.048,0.004,0,46.46684151,28.76597621,-17.7008653
12/01/2025 5:55,0,99.8,0,0.048,0.004,0,46.46767274,28.76597621,-17.70169653
12/01/2025 6:00,0.92,62.57,0,0.204,0.937,0,46.62750339,28.76597621,-17.86152718
12/01/2025 6:05,0.92,85,0.036,0.348,0.026,0,46.63252157,28.76597621,-17.86654536
12/01/2025 6:10,0.92,72.01,0.156,0,0,0.013,46.63252157,28.76691234,-17.86560923
12/01/2025 6:15,0.92,75.15,0.216,0,0,0.018,46.63252157,28.76826504,-17.86425653
12/01/2025 6:20,0.94,46.51,0.24,0,0,0,46.63252157,28.76826504,-17.86425653
12/01/2025 6:25,0.953,7.24,0.156,0,0,0,46.63252157,28.76826504,-17.86425653
12/01/2025 6:30,1.873,8.7,0.156,0.024,0.922,0,46.74012542,28.76826504,-17.97186038
12/01/2025 6:35,1.899,33.2,0.312,0,0,0,46.74012542,28.76826504,-17.97186038
12/01/2025 6:40,2.819,8.82,0.228,0.3,0.945,0,46.85052694,28.76826504,-18.0822619
12/01/2025 6:45,3.739,8.7,0.384,0.012,0.921,0,46.95801408,28.76826504,-18.18974904
12/01/2025 6:50,3.777,-20.14,0.456,0,0,0,46.95801408,28.76826504,-18.18974904
12/01/2025 6:55,3.82,10.88,0.516,0,0,0,46.95801408,28.76826504,-18.18974904
12/01/2025 7:00,3.876,0,0.672,0,0,0,46.95801408,28.76826504,-18.18974904
12/01/2025 7:05,3.934,-9.26,0.696,0,0,0,46.95801408,28.76826504,-18.18974904
12/01/2025 7:10,4.854,8.72,0.684,0.012,0.921,0,47.06551965,28.76826504,-18.29725461
12/01/2025 7:15,4.926,35.88,0.864,0,0,0,47.06551965,28.76826504,-18.29725461
12/01/2025 7:20,5.012,32.35,1.032,0,0,0,47.06551965,28.76826504,-18.29725461
12/01/2025 7:25,5.074,35.38,0.744,0,0,0,47.06551965,28.76826504,-18.29725461
12/01/2025 7:30,5.147,21.37,0.876,0,0,0,47.06551965,28.76826504,-18.29725461
12/01/2025 7:35,5.226,36,0.948,0,0,0,47.06551965,28.76826504,-18.29725461
12/01/2025 7:40,5.319,62.08,1.116,0,0,0,47.06551965,28.76826504,-18.29725461
